batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
112,5,2265,Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,A_conf,"OL100, HS90","OL100, HS90","OL95, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['95', '90']"
112,5,2265,Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,B_conf,"HS95, OL90","HS95, OL100","HS90, OL95","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '90']","['95', '100']","['90', '95']"
112,5,2265,Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,C.HS_conf,HS95,HS95,HS95,['HS'],['HS'],['HS'],['95'],['95'],['95']
112,5,2265,Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,C.OL_conf,OL95,OL95,OL95,['OL'],['OL'],['OL'],['95'],['95'],['95']
500,3,2266,yo hoe will get slayed . &#128298;&#128298;,A_conf,"OL90, NH70","OL90, NH70","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['90', '70']","['90', '70']"
500,3,2266,yo hoe will get slayed . &#128298;&#128298;,B_conf,"NH70, OL90","NH70, OL90","NH70, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['70', '90']","['70', '90']"
500,3,2266,yo hoe will get slayed . &#128298;&#128298;,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
500,3,2266,yo hoe will get slayed . &#128298;&#128298;,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
228,1,2267,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,A_conf,"OL90, NH95","OL90, NH70","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '70']","['90', '70']"
228,1,2267,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,B_conf,"NH90, OL80","NH90, OL85","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '85']","['90', '95']"
228,1,2267,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
228,1,2267,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,C.OL_conf,OL90,OL90,OL80,['OL'],['OL'],['OL'],['90'],['90'],['80']
183,1,2268,"""I dont have hoes"" &#128564;",A_conf,"OL90, NH95","OL90, NH95","OL70, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['70', '90']"
183,1,2268,"""I dont have hoes"" &#128564;",B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
183,1,2268,"""I dont have hoes"" &#128564;",C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
183,1,2268,"""I dont have hoes"" &#128564;",C.OL_conf,OL70,OL70,OL80,['OL'],['OL'],['OL'],['70'],['70'],['80']
248,3,2269,@###### eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream,A_conf,"OL90, NH90","OL95, NH90","OL95, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '90']","['95', '90']","['95', '85']"
248,3,2269,@###### eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream,B_conf,"NH90, OL100","NH80, OL90","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['80', '90']","['90', '100']"
248,3,2269,@###### eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
248,3,2269,@###### eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
189,5,2270,@###### Certainlt not the paddies,A_conf,"OL90, HS85","OL90, HS85","OL90, HS85","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '85']","['90', '85']","['90', '85']"
189,5,2270,@###### Certainlt not the paddies,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
189,5,2270,@###### Certainlt not the paddies,C.HS_conf,NH70,NH90,NH90,['NH'],['NH'],['NH'],['70'],['90'],['90']
189,5,2270,@###### Certainlt not the paddies,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
50,1,2271,Worlds biggest faggot lol,A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
50,1,2271,Worlds biggest faggot lol,B_conf,"HS90, OL100","HS90, OL100","HS95, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['95', '100']"
50,1,2271,Worlds biggest faggot lol,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
50,1,2271,Worlds biggest faggot lol,C.OL_conf,OL95,OL90,OL95,['OL'],['OL'],['OL'],['95'],['90'],['95']
326,3,2272,"@###### faggots, old people, people who can't drive, drunk people",A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
326,3,2272,"@###### faggots, old people, people who can't drive, drunk people",B_conf,"HS95, OL100","HS95, OL100","HS95, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['95', '100']","['95', '100']"
326,3,2272,"@###### faggots, old people, people who can't drive, drunk people",C.HS_conf,HS95,HS90,HS90,['HS'],['HS'],['HS'],['95'],['90'],['90']
326,3,2272,"@###### faggots, old people, people who can't drive, drunk people",C.OL_conf,OL95,OL95,OL95,['OL'],['OL'],['OL'],['95'],['95'],['95']
233,2,2273,!!! RT @###### As a woman you shouldn't complain about cleaning up your house. &amp; as a man you should always take the trash out...,A_conf,"OL90, NH95","OL90, NH95","OL95, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['95', '85']"
233,2,2273,!!! RT @###### As a woman you shouldn't complain about cleaning up your house. &amp; as a man you should always take the trash out...,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
233,2,2273,!!! RT @###### As a woman you shouldn't complain about cleaning up your house. &amp; as a man you should always take the trash out...,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
233,2,2273,!!! RT @###### As a woman you shouldn't complain about cleaning up your house. &amp; as a man you should always take the trash out...,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
313,6,2274,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
313,6,2274,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
313,6,2274,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk,C.HS_conf,NH70,NH90,NH70,['NH'],['NH'],['NH'],['70'],['90'],['70']
313,6,2274,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
17,3,2275,&#128514;&#128514; mike calls me t-bird @######,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
17,3,2275,&#128514;&#128514; mike calls me t-bird @######,B_conf,"NH90, OL80","NH90, OL70","NH90, OL70","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '70']","['90', '70']"
17,3,2275,&#128514;&#128514; mike calls me t-bird @######,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
17,3,2275,&#128514;&#128514; mike calls me t-bird @######,C.OL_conf,NO100,OL90,OL90,['NO'],['OL'],['OL'],['100'],['90'],['90']
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",A_conf,"OL95, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '90']","['100', '90']","['100', '90']"
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",B_conf,"HS95, OL100","HS90, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['90', '100']","['90', '100']"
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",C.HS_conf,HS90,HS95,HS95,['HS'],['HS'],['HS'],['90'],['95'],['95']
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",C.OL_conf,OL95,OL95,OL90,['OL'],['OL'],['OL'],['95'],['95'],['90']
9,2,2277,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;,A_conf,"OL100, NH90","OL95, NH90","OL90, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '90']","['95', '90']","['90', '90']"
9,2,2277,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;,B_conf,"NH70, OL90","NH90, OL100","NH70, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['90', '100']","['70', '90']"
9,2,2277,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
9,2,2277,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
84,2,2278,"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",A_conf,"NO90, NH100","NO100, NH100","NO90, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['90', '100']","['100', '100']","['90', '100']"
84,2,2278,"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",B_conf,"NH100, NO100","NH95, NO95","NH100, NO90","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['95', '95']","['100', '90']"
84,2,2278,"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",C.HS_conf,NH99,NH95,NH99,['NH'],['NH'],['NH'],['99'],['95'],['99']
84,2,2278,"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100']
249,4,2279,@###### @###### Hey Antony you speaks colored good,A_conf,"OL90, NH70","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['90', '95']","['90', '95']"
249,4,2279,@###### @###### Hey Antony you speaks colored good,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
249,4,2279,@###### @###### Hey Antony you speaks colored good,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
249,4,2279,@###### @###### Hey Antony you speaks colored good,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
175,4,2280,"country boy, hick lyfe, white tee, rebel flag",A_conf,"OL90, HS70","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['90', '70']","['90', '70']"
175,4,2280,"country boy, hick lyfe, white tee, rebel flag",B_conf,"NH90, OL85","NH90, OL95","NH90, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '85']","['90', '95']","['90', '80']"
175,4,2280,"country boy, hick lyfe, white tee, rebel flag",C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
175,4,2280,"country boy, hick lyfe, white tee, rebel flag",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
300,6,2281,@###### this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
300,6,2281,@###### this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,B_conf,"HS95, OL100","HS100, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['100', '100']","['90', '100']"
300,6,2281,@###### this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,C.HS_conf,HS95,HS90,HS90,['HS'],['HS'],['HS'],['95'],['90'],['90']
300,6,2281,@###### this is a joke right? You're on here like ugh I wish I was a jap and tweeting in gook and shit and jerkin to hentai.,C.OL_conf,OL95,OL90,OL95,['OL'],['OL'],['OL'],['95'],['90'],['95']
361,2,2282,RT @###### Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @###### @###### @######,A_conf,"OL90, NH85","OL100, NH90","OL100, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '85']","['100', '90']","['100', '90']"
361,2,2282,RT @###### Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @###### @###### @######,B_conf,"NH90, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '100']"
361,2,2282,RT @###### Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @###### @###### @######,C.HS_conf,NH70,NH70,NH90,['NH'],['NH'],['NH'],['70'],['70'],['90']
361,2,2282,RT @###### Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @###### @###### @######,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
307,3,2283,"Indirect ass little bitches, like you know my fucking number and where I live.",A_conf,"OL100, NH90","OL100, NH90","OL100, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '90']","['100', '90']","['100', '90']"
307,3,2283,"Indirect ass little bitches, like you know my fucking number and where I live.",B_conf,"NH70, OL100","NH60, OL100","NH70, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '100']","['60', '100']","['70', '100']"
307,3,2283,"Indirect ass little bitches, like you know my fucking number and where I live.",C.HS_conf,NH90,NH70,NH90,['NH'],['NH'],['NH'],['90'],['70'],['90']
307,3,2283,"Indirect ass little bitches, like you know my fucking number and where I live.",C.OL_conf,OL100,OL90,OL95,['OL'],['OL'],['OL'],['100'],['90'],['95']
13,2,2284,don't try to be nice to me after you were being a bitch,A_conf,"OL90, NH90","OL90, NH95","OL90, NH85","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '90']","['90', '95']","['90', '85']"
13,2,2284,don't try to be nice to me after you were being a bitch,B_conf,"NH90, OL95","NH90, OL100","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '100']","['90', '95']"
13,2,2284,don't try to be nice to me after you were being a bitch,C.HS_conf,NH90,NH70,NH70,['NH'],['NH'],['NH'],['90'],['70'],['70']
13,2,2284,don't try to be nice to me after you were being a bitch,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
296,3,2285,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,A_conf,"OL95, NH90","OL95, NH90","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['95', '90']","['95', '90']"
296,3,2285,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
296,3,2285,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
296,3,2285,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
37,1,2286,Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe,A_conf,"OL90, HS30","OL90, HS60","OL90, HS60","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '30']","['90', '60']","['90', '60']"
37,1,2286,Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
37,1,2286,Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
37,1,2286,Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
393,4,2287,"I'm starting to not like meek, this nig a lil to arrogant for me",A_conf,"OL95, NH90","OL95, NH90","OL95, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['95', '90']","['95', '70']"
393,4,2287,"I'm starting to not like meek, this nig a lil to arrogant for me",B_conf,"NH70, OL90","NH70, OL90","NH70, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['70', '90']","['70', '90']"
393,4,2287,"I'm starting to not like meek, this nig a lil to arrogant for me",C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
393,4,2287,"I'm starting to not like meek, this nig a lil to arrogant for me",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
313,2,2288,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi",A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
313,2,2288,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi",B_conf,"NH95, OL90","NH90, OL80","NH90, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['95', '90']","['90', '80']","['90', '80']"
