batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
474,1,1865,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform,C.OL,NO,NO,NO,NO,NO,NO,"NO    -0.000261 
OL    -8.250261 
 NO   -20.500261
_NO   -20.500261
NL    -20.750261
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64",,"NO    -0.001502 
OL    -6.501503 
 NO   -17.751503
_NO   -17.751503
NL    -18.501503
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64",,"NO    -0.000261 
OL    -8.250261 
 NO   -20.500261
_NO   -20.500261
NL    -20.750261
dtype: float64",",      0.000 
 NO   -21.125
.     -22.500
 ,    -22.625
.NO   -23.375
dtype: float64",
474,2,1162,@###### @###### lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    0.00 
HS   -21.25
OH   -22.50
Ol   -24.75
ОЛ   -25.25
dtype: float64",",      0.000 
 HS   -18.875
 ,    -19.375
,N    -19.750
.     -20.500
dtype: float64"," HS   -0.001841 
 NH   -6.501842 
HS    -8.001842 
 NO   -13.251842
 OL   -14.751842
dtype: float64","OL    0.00 
HS   -22.25
OH   -22.75
ОЛ   -24.75
Ol   -25.50
dtype: float64",",     0.000 
,N   -18.000
 ,   -19.375
,H   -20.000
.    -20.500
dtype: float64"," HS   -0.000612 
 NH   -7.500612 
HS    -9.750612 
 NO   -15.500612
 HL   -15.500612
dtype: float64","OL    0.00 
OH   -22.25
HS   -22.50
Ol   -24.75
ОЛ   -24.75
dtype: float64",",    -4.320200e-07
,N   -1.475000e+01
 ,   -1.875000e+01
,H   -1.987500e+01
.    -2.025000e+01
dtype: float64"," HS   -0.001538 
 NH   -6.501538 
HS    -10.251538
 HH   -16.001537
 NO   -16.251537
dtype: float64"
474,2,1162,@###### @###### lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -0.001929 
HS    -6.251929 
N     -20.251928
NS    -20.251928
 NH   -20.251928
dtype: float64",",      0.00 
 ,    -21.50
.     -21.75
،     -22.50
 OL   -23.00
dtype: float64"," OL    0.00 
OL    -22.50
 O    -24.00
 OH   -24.75
 OW   -26.75
dtype: float64","NH    -0.00071 
HS    -7.25071 
N     -20.00071
nh    -20.50071
 NH   -20.50071
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64"," OL    0.0 
OL    -22.5
 O    -24.0
 OH   -24.0
 OW   -27.0
dtype: float64","NH    -0.00071 
HS    -7.25071 
N     -20.00071
nh    -20.50071
 NH   -20.50071
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64"," OL    0.0 
OL    -22.5
 O    -24.0
 OH   -24.0
 OW   -27.0
dtype: float64"
474,2,1162,@###### @###### lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;,C.HS,NH,NH,NH,NH,NH,NH,"NH    -0.048587 
HS    -3.048587 
HN    -17.548588
HH    -19.548588
 NH   -19.548588
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64",,"NH    -0.048587 
HS    -3.048587 
HN    -17.548588
HH    -19.548588
 NH   -19.548588
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64",,"NH    -0.048587 
HS    -3.048587 
HN    -17.548588
HH    -19.548588
 NH   -19.548588
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64",
474,2,1162,@###### @###### lmao dude you are probably the biggest fag in nebraska &#128514;&#128514;&#128514;&#128514;&#128514;,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000 
Ol   -19.750
UL   -22.125
OH   -22.750
NO   -23.125
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64",,"OL    0.00 
Ol   -20.00
OH   -23.25
ОЛ   -23.25
O    -23.50
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64",,"OL    0.000 
Ol   -19.250
UL   -22.250
OH   -22.250
O    -22.375
dtype: float64",",      0.000 
.     -21.500
 OL   -21.875
 ,    -22.125
،     -22.625
dtype: float64",
474,3,770,"RT @###### some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.00 
NO   -18.50
OH   -20.75
NL   -22.25
NH   -22.25
dtype: float64",",     -1.936126e-07
,N    -1.612500e+01
 NH   -2.175000e+01
 ,    -2.187500e+01
.     -2.237500e+01
dtype: float64"," NH     0.00 
NH     -25.00
 NHS   -26.00
 NO    -26.75
 N     -27.75
dtype: float64","OL    0.00 
NO   -16.75
OH   -20.50
ОЛ   -21.25
NH   -21.75
dtype: float64",",     -1.936126e-07
,N    -1.612500e+01
 NH   -2.087500e+01
.     -2.150000e+01
/N    -2.187500e+01
dtype: float64"," NH     0.00 
NH     -26.25
 NHS   -26.25
 NO    -26.50
 N     -27.25
dtype: float64","OL    0.00 
NO   -17.00
OH   -20.25
ОЛ   -20.25
NH   -21.25
dtype: float64",",      0.00 
,N    -17.00
.     -21.75
 NH   -22.25
 ,    -22.50
dtype: float64"," NH     0.00 
NH     -24.75
 NHS   -24.75
 N     -25.75
 NO    -27.00
dtype: float64"
474,3,770,"RT @###### some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH     0.00 
nh    -21.75
HS    -22.25
 NH   -24.25
OH    -24.50
dtype: float64",",      0.000 
 OL   -20.750
.     -21.375
 ,    -21.875
،     -23.000
dtype: float64"," OL    0.00 
OL    -20.50
 OH   -22.50
 O    -23.25
 OW   -24.50
dtype: float64","NH     0.00 
nh    -22.00
HS    -22.25
 NH   -24.25
N     -24.50
dtype: float64",",      0.00 
.     -20.25
 OL   -20.50
\n    -21.75
 ,    -22.00
dtype: float64"," OL    0.0 
OL    -22.0
 OH   -23.0
 O    -23.5
 OW   -24.0
dtype: float64","NH     0.000 
nh    -20.000
HS    -21.000
 NH   -23.000
N     -23.875
dtype: float64",",      0.000 
 OL   -20.000
.     -20.375
 ,    -21.875
،     -22.000
dtype: float64"," OL    0.00 
OL    -21.00
 OH   -23.25
 O    -25.00
 OW   -25.00
dtype: float64"
474,3,770,"RT @###### some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;",C.HS,NH,NH,NH,NH,NH,NH,"NH    0.00 
N    -22.50
nh   -24.00
HS   -25.25
Nh   -25.25
dtype: float64",",      0.000 
 OL   -20.000
.     -20.375
 ,    -21.875
،     -22.000
dtype: float64",,"NH    0.00 
nh   -24.25
N    -24.75
HS   -24.75
Nh   -26.00
dtype: float64",",      0.000 
 OL   -20.000
.     -20.375
 ,    -21.875
،     -22.000
dtype: float64",,"NH    0.00 
nh   -24.25
N    -24.75
HS   -24.75
Nh   -26.00
dtype: float64",",      0.000 
 OL   -20.000
.     -20.375
 ,    -21.875
،     -22.000
dtype: float64",
474,3,770,"RT @###### some of y'all hoes can spend $300 on bundles, have a mk purse with a matching wallet, have your nails done but don't ev&#8230;",C.OL,OL,OL,OL,OL,OL,OL,"OL   -1.936126e-07
NO   -1.650000e+01
Ol   -2.150000e+01
ol   -2.200000e+01
ОЛ   -2.225000e+01
dtype: float64",",      0.000 
 OL   -20.000
.     -20.375
 ,    -21.875
،     -22.000
dtype: float64",,"OL    0.000 
NO   -17.250
ОЛ   -19.750
ol   -21.625
Ol   -21.625
dtype: float64",",      0.000 
 OL   -20.000
.     -20.375
 ,    -21.875
،     -22.000
dtype: float64",,"OL    0.000 
NO   -17.250
ОЛ   -19.750
ol   -21.625
Ol   -21.625
dtype: float64",",      0.000 
 OL   -20.000
.     -20.375
 ,    -21.875
،     -22.000
dtype: float64",
474,4,434,RT @###### @###### doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @######,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000439 
NO   -7.750439 
NH   -12.000439
OH   -13.000439
NL   -17.500439
dtype: float64",",     -1.936126e-07
,N    -1.600000e+01
 NH   -2.162500e+01
/N    -2.250000e+01
.     -2.287500e+01
dtype: float64"," NH    0.00 
 HS   -20.25
 NO   -20.50
NH    -22.75
 NG   -24.00
dtype: float64","OL   -0.004137 
NO   -5.504137 
NH   -10.004137
OH   -11.254137
NL   -16.004137
dtype: float64",",     -4.320200e-07
,N    -1.475000e+01
 NH   -2.037500e+01
 ,    -2.175000e+01
/N    -2.200000e+01
dtype: float64"," NH    0.0 
 NO   -18.5
 HS   -19.5
NH    -20.5
 NN   -22.5
dtype: float64","OL   -0.004137 
NO   -5.504137 
NH   -10.004137
OH   -11.254137
NL   -16.004137
dtype: float64",",     -4.320200e-07
,N    -1.475000e+01
 NH   -2.037500e+01
 ,    -2.175000e+01
/N    -2.200000e+01
dtype: float64"," NH    0.0 
 NO   -18.5
 HS   -19.5
NH    -20.5
 NN   -22.5
dtype: float64"
474,4,434,RT @###### @###### doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @######,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -1.936126e-07
HS   -1.625000e+01
NO   -2.050000e+01
N    -2.225000e+01
OH   -2.300000e+01
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64"," OL   -0.001929 
 NO   -6.251929 
 NH   -15.501929
 OH   -15.751929
OL    -16.251928
dtype: float64","NH   -6.704273e-07
HS   -1.425000e+01
NO   -2.000000e+01
OH   -2.075000e+01
OL   -2.125000e+01
dtype: float64",",      0.000 
.     -20.750
 NO   -21.375
 ,    -21.750
,N    -22.250
dtype: float64"," OL   -0.011051 
 NO   -4.511051 
 NH   -12.761051
 OH   -14.761051
OL    -15.011051
dtype: float64","NH   -1.936126e-07
HS   -1.625000e+01
NO   -2.050000e+01
N    -2.225000e+01
OH   -2.300000e+01
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64"," OL   -0.001929 
 NO   -6.251929 
 NH   -15.501929
 OH   -15.751929
OL    -16.251928
dtype: float64"
474,4,434,RT @###### @###### doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @######,C.HS,NH,NH,NH,NH,NH,NH,"NH    -0.000002 
HS    -13.500002
HN    -22.500002
 NH   -23.250002
nh    -23.500002
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64",,"NH    -9.088346e-07
HS    -1.400000e+01
HN    -2.200000e+01
 NH   -2.300000e+01
NJ    -2.350000e+01
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64",,"NH    -9.088346e-07
HS    -1.400000e+01
HN    -2.200000e+01
 NH   -2.300000e+01
NJ    -2.350000e+01
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64",
474,4,434,RT @###### @###### doing nothing as an agenda. unbelievable that the Dems failed to use that against the teabaggers. @######,C.OL,OL,NO,OL,OL,NO,OL,"OL    -0.313264 
NO    -1.313264 
OH    -14.813264
OK    -15.063264
YES   -15.563264
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64",,"NO    -0.474079 
OL    -0.974079 
OH    -14.724079
YES   -14.974079
OK    -15.474079
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64",,"NO    -0.474079 
OL    -0.974079 
OH    -14.724079
YES   -14.974079
OK    -15.474079
dtype: float64",",      0.000 
.     -21.250
 ,    -22.500
,N    -22.625
 NO   -22.875
dtype: float64",
474,5,2068,I want Oreos!! Who can help me,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    0.00 
No   -18.00
no   -18.75
NH   -20.00
N    -20.25
dtype: float64",",     -1.936126e-07
,N    -1.587500e+01
 ,    -2.075000e+01
 NH   -2.150000e+01
.     -2.237500e+01
dtype: float64"," NH    0.00 
NH    -24.00
 NO   -28.50
 NB   -28.75
 N    -29.00
dtype: float64","NO    0.00 
no   -19.00
No   -19.25
NH   -20.00
N    -20.75
dtype: float64",",     -1.936126e-07
,N    -1.650000e+01
 ,    -2.150000e+01
 NH   -2.212500e+01
.     -2.300000e+01
dtype: float64"," NH    0.00 
NH    -24.00
 NO   -27.00
 NB   -28.75
 nh   -29.25
dtype: float64","NO    0.00 
no   -19.00
No   -19.25
NH   -20.00
N    -20.75
dtype: float64",",     -1.936126e-07
,N    -1.650000e+01
 ,    -2.150000e+01
 NH   -2.212500e+01
.     -2.300000e+01
dtype: float64"," NH    0.00 
NH    -24.00
 NO   -27.00
 NB   -28.75
 nh   -29.25
dtype: float64"
474,5,2068,I want Oreos!! Who can help me,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.00 
nh   -23.25
N    -23.75
NO   -25.75
Nh   -26.75
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.375
dtype: float64"," NO    0.00 
NO    -20.00
 N    -26.50
 No   -27.25
_NO   -28.25
dtype: float64","NH    0.00 
N    -25.50
nh   -25.50
NO   -26.75
Nh   -28.75
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64"," NO    0.00 
NO    -20.50
 N    -25.25
 No   -26.75
 NB   -27.00
dtype: float64","NH    0.00 
N    -25.50
nh   -25.50
NO   -26.75
Nh   -28.75
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64"," NO    0.00 
NO    -20.50
 N    -25.25
 No   -26.75
 NB   -27.00
dtype: float64"
474,5,2068,I want Oreos!! Who can help me,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.00 
N    -20.75
Nh   -24.50
nh   -25.00
OH   -25.75
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64",,"NH    0.00 
N    -20.75
Nh   -24.50
nh   -25.00
OH   -25.75
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64",,"NH     0.00 
N     -20.75
nh    -24.25
 NH   -24.75
Nh    -25.00
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64",
474,5,2068,I want Oreos!! Who can help me,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.00 
No    -21.25
_NO   -23.25
no    -23.50
N     -24.00
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64",,"NO     0.00 
No    -21.25
_NO   -23.25
no    -23.50
N     -24.00
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64",,"NO     0.00 
No    -20.00
_NO   -22.25
N     -23.50
no    -23.75
dtype: float64",",      0.000 
 NO   -21.500
.     -23.000
 ,    -23.000
.NO   -24.125
dtype: float64",
474,6,1164,@###### I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -4.320200e-07
NO   -1.475000e+01
OH   -1.850000e+01
NH   -1.900000e+01
HS   -2.075000e+01
dtype: float64",",     -1.936126e-07
,N    -1.600000e+01
.     -2.150000e+01
 NH   -2.212500e+01
/N    -2.225000e+01
dtype: float64"," NH     0.00 
 NO    -21.75
 HS    -23.00
NH     -24.25
 NHS   -25.00
dtype: float64","OL   -9.088346e-07
NO   -1.400000e+01
NH   -1.750000e+01
OH   -1.825000e+01
HS   -1.975000e+01
dtype: float64",",     0.000 
,N   -16.875
.    -20.750
/N   -22.000
 ,   -22.125
dtype: float64"," NH     0.00 
NH     -23.00
 NHS   -23.25
 HS    -23.50
 NO    -23.75
dtype: float64","OL   -9.088346e-07
NO   -1.400000e+01
NH   -1.750000e+01
OH   -1.825000e+01
HS   -1.975000e+01
dtype: float64",",     0.000 
,N   -16.875
.    -20.750
/N   -22.000
 ,   -22.125
dtype: float64"," NH     0.00 
NH     -23.00
 NHS   -23.25
 HS    -23.50
 NO    -23.75
dtype: float64"
474,6,1164,@###### I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000005 
HS   -12.250005
nh   -21.500006
N    -22.000006
NS   -22.500006
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64"," OL    0.00 
 OH   -21.50
OL    -22.50
 O    -24.75
 HS   -26.00
dtype: float64","NH    -0.000017 
HS    -11.000017
nh    -20.000017
OH    -20.250017
 NH   -20.750017
dtype: float64",",      0.000 
.     -20.500
 OL   -21.375
،     -22.250
 ,    -22.375
dtype: float64"," OL    0.0 
 OH   -21.5
OL    -22.0
 O    -24.5
 HS   -25.0
dtype: float64","NH   -0.000005 
HS   -12.250005
nh   -21.500006
N    -22.000006
NS   -22.500006
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64"," OL    0.00 
 OH   -21.50
OL    -22.50
 O    -24.75
 HS   -26.00
dtype: float64"
474,6,1164,@###### I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.,C.HS,NH,NH,NH,NH,NH,NH,"NH    -0.000017 
HS    -11.000017
nh    -21.000017
 NH   -21.500017
HN    -21.500017
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64",,"NH    -0.000017 
HS    -11.000017
nh    -21.000017
 NH   -21.500017
HN    -21.500017
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64",,"NH    -0.000017 
HS    -11.000017
nh    -21.000017
 NH   -21.500017
HN    -21.500017
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64",
474,6,1164,@###### I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.00 
NO   -18.25
ОЛ   -21.50
ol   -22.25
HL   -23.00
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64",,"OL    0.00 
NO   -18.25
ОЛ   -21.50
ol   -22.25
HL   -23.00
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64",,"OL    0.00 
NO   -18.25
ОЛ   -21.50
ol   -22.25
HL   -23.00
dtype: float64",",     0.000 
.    -21.000
\n   -22.125
 ,   -22.250
,,   -22.250
dtype: float64",
475,1,408,#WhatImCraving Peanut Butter Oreos &lt;3,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    0.000 
No   -18.750
NH   -19.375
no   -19.625
N    -20.000
dtype: float64",",     -1.936126e-07
,N    -1.650000e+01
 ,    -2.150000e+01
.     -2.300000e+01
 NH   -2.300000e+01
dtype: float64"," NH    0.00 
NH    -26.00
 NO   -27.50
 NV   -29.75
 NB   -29.75
dtype: float64","NO    0.000 
No   -18.750
NH   -19.375
no   -19.625
N    -20.000
dtype: float64",",     -1.936126e-07
,N    -1.650000e+01
 ,    -2.150000e+01
.     -2.300000e+01
 NH   -2.300000e+01
dtype: float64"," NH    0.00 
NH    -26.00
 NO   -27.50
 NV   -29.75
 NB   -29.75
dtype: float64","NO    0.000 
No   -18.750
NH   -19.375
no   -19.625
N    -20.000
dtype: float64",",     -1.936126e-07
,N    -1.650000e+01
 ,    -2.150000e+01
.     -2.300000e+01
 NH   -2.300000e+01
dtype: float64"," NH    0.00 
NH    -26.00
 NO   -27.50
 NV   -29.75
 NB   -29.75
dtype: float64"
475,1,408,#WhatImCraving Peanut Butter Oreos &lt;3,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.00 
nh   -24.50
N    -26.75
NO   -29.25
Nh   -29.25
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64"," NO    0.0 
NO    -19.5
 N    -26.5
 NB   -27.5
 ND   -29.0
dtype: float64","NH    0.00 
nh   -24.50
N    -26.75
NO   -29.25
Nh   -29.25
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64"," NO    0.0 
NO    -19.5
 N    -26.5
 NB   -27.5
 ND   -29.0
dtype: float64","NH    0.00 
nh   -24.50
N    -26.75
NO   -29.25
Nh   -29.25
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64"," NO    0.0 
NO    -19.5
 N    -26.5
 NB   -27.5
 ND   -29.0
dtype: float64"
475,1,408,#WhatImCraving Peanut Butter Oreos &lt;3,C.HS,NH,NH,NH,NH,NH,NH,"NH     0.00 
N     -20.00
nh    -24.00
Nh    -24.50
 NH   -25.25
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64",,"NH     0.00 
N     -20.00
nh    -24.00
Nh    -24.50
 NH   -25.25
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64",,"NH     0.00 
N     -20.00
nh    -24.00
Nh    -24.50
 NH   -25.25
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64",
475,1,408,#WhatImCraving Peanut Butter Oreos &lt;3,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.00 
No    -21.00
_NO   -23.00
N     -23.25
no    -24.00
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64",,"NO     0.00 
No    -21.00
_NO   -23.00
N     -23.25
no    -24.00
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64",,"NO     0.00 
No    -21.00
_NO   -23.00
N     -23.25
no    -24.00
dtype: float64",",      0.00 
 NO   -25.25
 ,    -26.00
.     -26.50
.NO   -27.75
dtype: float64",
475,2,748,"Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend",A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    0.000 
No   -20.000
no   -20.375
OL   -20.750
NH   -20.750
dtype: float64",",      0.000 
,N    -16.750
 ,    -21.750
.     -23.250
 NH   -23.625
dtype: float64"," NH     0.00 
NH     -22.00
 NO    -25.00
 NHS   -27.50
 N     -27.75
dtype: float64","NO    0.00 
OL   -18.50
NH   -19.25
no   -19.50
No   -20.00
dtype: float64",",      0.000 
,N    -17.250
 ,    -21.625
 NH   -22.500
.     -22.625
dtype: float64"," NH     0.00 
NH     -23.00
 NO    -26.25
 NHS   -26.75
 N     -27.25
dtype: float64","NO    0.00 
OL   -18.50
NH   -19.25
no   -19.50
No   -20.00
dtype: float64",",      0.000 
,N    -17.250
 ,    -21.625
 NH   -22.500
.     -22.625
dtype: float64"," NH     0.00 
NH     -23.00
 NO    -26.25
 NHS   -26.75
 N     -27.25
dtype: float64"
