batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
442,6,2480,@###### kill the coons!!!!!!,C.HS,HS,HS,HS,HS,HS,HS,"HS    0.000004
dtype: float64",",    0.0
dtype: float64",,"HS    0.000023
dtype: float64",",    0.0
dtype: float64",,"HS    0.000042
dtype: float64",",    0.0
dtype: float64",
442,6,2480,@###### kill the coons!!!!!!,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000053
dtype: float64",",    0.0
dtype: float64",,"OL    0.000053
dtype: float64",",    0.0
dtype: float64",,"OL    0.0
dtype: float64",",    0.0
dtype: float64",
443,1,59,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.000015
dtype: float64",",    0.000008
dtype: float64"," HS   -0.003311
dtype: float64","OL    0.000011
dtype: float64",",   -0.000046
dtype: float64"," HS   -0.000286
dtype: float64","OL    0.000011
dtype: float64",",   -0.000046
dtype: float64"," HS   -0.000286
dtype: float64"
443,1,59,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,B,"HS, OL","NH, HS","NH, OL","HS, OL","NH, HS","NH, OL","HS   -0.252785
NH   -1.502785
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000645
dtype: float64","HS   -0.252785
NH   -1.502785
dtype: float64",",    0.000011
dtype: float64"," OL   -0.387474
 HS   -1.137474
dtype: float64","HS   -0.062332
NH   -2.812332
dtype: float64",",    0.000023
dtype: float64"," OL   -0.127102
 HS   -2.127102
dtype: float64"
443,1,59,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,C.HS,HS,HS,HS,HS,HS,HS,"HS    0.000027
dtype: float64",",    0.000023
dtype: float64",,"HS   -0.000011
dtype: float64",",    0.000023
dtype: float64",,"HS    0.000034
dtype: float64",",    0.000023
dtype: float64",
443,1,59,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000031
dtype: float64",",    0.000023
dtype: float64",,"OL   -0.000031
dtype: float64",",    0.000023
dtype: float64",,"OL   -0.000031
dtype: float64",",    0.000023
dtype: float64",
443,2,536,No bitch. You slut. RT @###### @###### CHILL,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000019
dtype: float64",",    0.000019
dtype: float64"," NH   -0.000011
dtype: float64","OL    0.000008
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000004
dtype: float64","OL    0.000008
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000004
dtype: float64"
443,2,536,No bitch. You slut. RT @###### @###### CHILL,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000034
dtype: float64",",   -0.000015
dtype: float64"," OL    0.000011
dtype: float64","NH   -0.000034
dtype: float64",",    0.000027
dtype: float64"," OL   -0.000034
dtype: float64","NH    0.000027
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000046
dtype: float64"
443,2,536,No bitch. You slut. RT @###### @###### CHILL,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000385
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.00034
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000137
dtype: float64",",    0.000034
dtype: float64",
443,2,536,No bitch. You slut. RT @###### @###### CHILL,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000011
dtype: float64",",    0.000034
dtype: float64",,"OL   -0.000011
dtype: float64",",    0.000034
dtype: float64",,"OL   -0.000023
dtype: float64",",    0.000034
dtype: float64",
443,3,2722,&#8220;@###### this bitch tried the wrong one &#128514;&#128553; it'll all go down hill from now &#128536;&#8221;&#128064;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000053
dtype: float64",",   -0.000004
dtype: float64"," NH   -0.000027
dtype: float64","OL   -0.000053
dtype: float64",",   -0.000004
dtype: float64"," NH    0.000031
dtype: float64","OL   -0.000053
dtype: float64",",   -0.000004
dtype: float64"," NH   -0.000027
dtype: float64"
443,3,2722,&#8220;@###### this bitch tried the wrong one &#128514;&#128553; it'll all go down hill from now &#128536;&#8221;&#128064;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000023
dtype: float64",",    0.000015
dtype: float64"," OL   -0.000038
dtype: float64","NH    0.000023
dtype: float64",",    0.000015
dtype: float64"," OL   -0.000038
dtype: float64","NH    0.000023
dtype: float64",",    0.000015
dtype: float64"," OL   -0.000038
dtype: float64"
443,3,2722,&#8220;@###### this bitch tried the wrong one &#128514;&#128553; it'll all go down hill from now &#128536;&#8221;&#128064;,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000015
dtype: float64",",    0.000015
dtype: float64",,"NH   -0.000046
dtype: float64",",    0.000015
dtype: float64",,"NH   -0.000053
dtype: float64",",    0.000015
dtype: float64",
443,3,2722,&#8220;@###### this bitch tried the wrong one &#128514;&#128553; it'll all go down hill from now &#128536;&#8221;&#128064;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000034
dtype: float64",",    0.000015
dtype: float64",,"OL   -0.000034
dtype: float64",",    0.000015
dtype: float64",,"OL    0.000019
dtype: float64",",    0.000015
dtype: float64",
443,4,1116,"@###### @###### he has one called ""pussy pop"" I think it's for cats",A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000801
dtype: float64",",    0.000019
dtype: float64"," NH    0.000042
dtype: float64","NO   -0.000065
dtype: float64",",    0.000061
dtype: float64"," NH    0.000034
dtype: float64","NO   -0.000019
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000027
dtype: float64"
443,4,1116,"@###### @###### he has one called ""pussy pop"" I think it's for cats",B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.000008
dtype: float64",",   -0.000023
dtype: float64"," NO   -0.26738
 NH   -1.76738
 OL   -2.76738
dtype: float64","NH    0.000008
dtype: float64",",   -0.000023
dtype: float64"," NO   -0.26738
 NH   -1.76738
 OL   -2.76738
dtype: float64","NH    0.000008
dtype: float64",",   -0.000023
dtype: float64"," NO   -0.26738
 NH   -1.76738
 OL   -2.76738
dtype: float64"
443,4,1116,"@###### @###### he has one called ""pussy pop"" I think it's for cats",C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000011
dtype: float64",",   -0.000023
dtype: float64",,"NH    0.000011
dtype: float64",",   -0.000023
dtype: float64",,"NH    0.000011
dtype: float64",",   -0.000023
dtype: float64",
443,4,1116,"@###### @###### he has one called ""pussy pop"" I think it's for cats",C.OL,NO,OL,NO,NO,OL,NO,"NO   -0.127087
OL   -2.127087
dtype: float64",",   -0.000023
dtype: float64",,"NO   -0.127087
OL   -2.127087
dtype: float64",",   -0.000023
dtype: float64",,"NO   -0.062237
OL   -2.812237
dtype: float64",",   -0.000023
dtype: float64",
443,5,193,@###### he's am has no clue #heeb,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.000385
dtype: float64",",   -0.000015
dtype: float64"," HS   -0.005447
dtype: float64","OL   -0.000076
dtype: float64",",   -0.000038
dtype: float64"," HS   -0.002644
dtype: float64","OL   -0.000408
dtype: float64",",   -0.000015
dtype: float64"," HS   -0.100986
 NH   -2.350986
dtype: float64"
443,5,193,@###### he's am has no clue #heeb,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","HS   -0.576595
NH   -0.826595
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.000359
dtype: float64","NH   -0.576519
HS   -0.826519
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.001068
dtype: float64","NH   -0.576519
HS   -0.826519
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.001068
dtype: float64"
443,5,193,@###### he's am has no clue #heeb,C.HS,HS,HS,NH,HS,HS,NH,"HS   -0.038139
NH   -3.288139
dtype: float64",",   -0.000015
dtype: float64",,"HS   -0.023296
NH   -3.773296
dtype: float64",",   -0.000015
dtype: float64",,"HS   -0.023296
NH   -3.773296
dtype: float64",",   -0.000015
dtype: float64",
443,5,193,@###### he's am has no clue #heeb,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000065
dtype: float64",",   -0.000015
dtype: float64",,"OL   -0.000706
dtype: float64",",   -0.000015
dtype: float64",,"OL   -0.000088
dtype: float64",",   -0.000015
dtype: float64",
443,6,2107,RT @###### &#128557;&#128557;&#128557;&#128557;&#128557; RT @###### Tight pants and loud colors!!! You look like a fag! &#128557;,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    0.000019
dtype: float64",",   -0.000023
dtype: float64"," HS   -0.018559
dtype: float64","OL    0.000019
dtype: float64",",   -0.000046
dtype: float64"," HS   -0.002666
dtype: float64","OL    0.0
dtype: float64",",    0.000019
dtype: float64"," HS   -0.000225
dtype: float64"
443,6,2107,RT @###### &#128557;&#128557;&#128557;&#128557;&#128557; RT @###### Tight pants and loud colors!!! You look like a fag! &#128557;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000923
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000011
dtype: float64","NH   -0.000923
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000011
dtype: float64","NH   -0.000446
dtype: float64",",    0.000008
dtype: float64"," OL   -0.000023
dtype: float64"
443,6,2107,RT @###### &#128557;&#128557;&#128557;&#128557;&#128557; RT @###### Tight pants and loud colors!!! You look like a fag! &#128557;,C.HS,HS,HS,HS,HS,HS,HS,"HS   -0.000034
dtype: float64",",    0.000008
dtype: float64",,"HS   -0.000034
dtype: float64",",    0.000008
dtype: float64",,"HS   -0.001556
dtype: float64",",    0.000008
dtype: float64",
443,6,2107,RT @###### &#128557;&#128557;&#128557;&#128557;&#128557; RT @###### Tight pants and loud colors!!! You look like a fag! &#128557;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000034
dtype: float64",",    0.000008
dtype: float64",,"OL   -0.000053
dtype: float64",",    0.000008
dtype: float64",,"OL    0.000061
dtype: float64",",    0.000008
dtype: float64",
444,1,309,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.030224
NO   -3.530224
dtype: float64",",   -0.000046
dtype: float64"," NH   -0.001686
dtype: float64","OL   -0.018559
dtype: float64",",    0.000061
dtype: float64"," NH   -0.00074
dtype: float64","OL   -0.030041
NO   -3.530041
dtype: float64",",    0.000019
dtype: float64"," NH   -0.002048
dtype: float64"
444,1,309,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000153
dtype: float64",",   -0.000027
dtype: float64"," OL   -0.00024
dtype: float64","NH   -0.000446
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000694
dtype: float64","NH   -0.00024
dtype: float64",",    0.000027
dtype: float64"," OL   -0.000767
dtype: float64"
444,1,309,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000706
dtype: float64",",    0.000027
dtype: float64",,"NH   -0.000496
dtype: float64",",    0.000027
dtype: float64",,"NH   -0.001553
dtype: float64",",    0.000027
dtype: float64",
444,1,309,RT @###### Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck&#8230;,C.OL,OL,NO,OL,OL,NO,OL,"OL   -0.576767
NO   -0.826767
dtype: float64",",    0.000027
dtype: float64",,"NO   -0.201939
OL   -1.701939
dtype: float64",",    0.000027
dtype: float64",,"NO   -0.201923
OL   -1.701923
dtype: float64",",    0.000027
dtype: float64",
444,2,32,I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.0
dtype: float64",",   -0.000053
dtype: float64"," NH   -0.000256
dtype: float64","OL    0.0
dtype: float64",",   -0.000053
dtype: float64"," NH   -0.000256
dtype: float64","OL    0.000038
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000011
dtype: float64"
444,2,32,I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000042
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000031
dtype: float64","NH    0.000027
dtype: float64",",    0.000019
dtype: float64"," OL   -0.000038
dtype: float64","NH    0.000019
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000031
dtype: float64"
444,2,32,I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000008
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000008
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000008
dtype: float64",",    0.000034
dtype: float64",
444,2,32,I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000004
dtype: float64",",    0.000034
dtype: float64",,"OL   -0.000065
dtype: float64",",    0.000034
dtype: float64",,"OL   -0.000046
dtype: float64",",    0.000034
dtype: float64",
444,3,689,"Don't dance, Iggy. It's trash just like your music.",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000259
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.000118
dtype: float64","OL   -0.000259
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.000118
dtype: float64","OL   -0.000259
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.000118
dtype: float64"
444,3,689,"Don't dance, Iggy. It's trash just like your music.",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000042
dtype: float64",",    0.000008
dtype: float64"," OL   -0.00005
dtype: float64","NH    0.000042
dtype: float64",",    0.000008
dtype: float64"," OL   -0.00005
dtype: float64","NH    0.000042
dtype: float64",",    0.000008
dtype: float64"," OL   -0.00005
dtype: float64"
444,3,689,"Don't dance, Iggy. It's trash just like your music.",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000282
dtype: float64",",    0.000008
dtype: float64",,"NH   -0.000122
dtype: float64",",    0.000008
dtype: float64",,"NH   -0.000183
dtype: float64",",    0.000008
dtype: float64",
444,3,689,"Don't dance, Iggy. It's trash just like your music.",C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.004143
dtype: float64",",    0.000008
dtype: float64",,"OL   -0.004143
dtype: float64",",    0.000008
dtype: float64",,"OL   -0.000305
dtype: float64",",    0.000008
dtype: float64",
444,4,990,might have to play the b2k tonight for my black hoes you know i still care about yal,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000286
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000683
dtype: float64","OL   -0.000309
dtype: float64",",   -0.000065
dtype: float64"," NH   -0.0009
dtype: float64","OL   -0.001251
dtype: float64",",    0.000019
dtype: float64"," NH   -0.002048
dtype: float64"
444,4,990,might have to play the b2k tonight for my black hoes you know i still care about yal,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000019
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000011
dtype: float64","NH    0.000008
dtype: float64",",    0.000027
dtype: float64"," OL   -0.000065
dtype: float64","NH    0.000008
dtype: float64",",    0.000027
dtype: float64"," OL   -0.000065
dtype: float64"
444,4,990,might have to play the b2k tonight for my black hoes you know i still care about yal,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.01429
dtype: float64",",    0.000027
dtype: float64",,"NH   -0.029888
HS   -3.529888
dtype: float64",",    0.000027
dtype: float64",,"NH   -0.01429
dtype: float64",",    0.000027
dtype: float64",
444,4,990,might have to play the b2k tonight for my black hoes you know i still care about yal,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000519
dtype: float64",",    0.000027
dtype: float64",,"OL   -0.001553
dtype: float64",",    0.000027
dtype: float64",,"OL   -0.000618
dtype: float64",",    0.000027
dtype: float64",
444,5,671,@###### Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @###### #FallingInTheDraft,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.007057
dtype: float64",",    0.000027
dtype: float64"," HS   -0.163345
 NH   -1.913345
dtype: float64","OL   -0.000912
dtype: float64",",   -0.000034
dtype: float64"," HS   -0.038536
 NH   -3.288536
dtype: float64","OL   -0.007057
dtype: float64",",    0.000027
dtype: float64"," HS   -0.163345
 NH   -1.913345
dtype: float64"
444,5,671,@###### Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @###### #FallingInTheDraft,B,"HS, OL","NH, OL","HS, OL","HS, OL","NH, OL","HS, OL","NH   -0.576836
HS   -0.826836
dtype: float64",",    0.000023
dtype: float64"," OL   -0.001568
dtype: float64","NH   -0.023487
HS   -3.773487
dtype: float64",",    0.000023
dtype: float64"," OL   -0.001778
dtype: float64","NH   -0.160923
HS   -1.910923
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000797
dtype: float64"
444,5,671,@###### Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @###### #FallingInTheDraft,C.HS,HS,HS,HS,HS,HS,HS,"HS   -0.313557
NH   -1.313557
dtype: float64",",   -0.000031
dtype: float64",,"HS   -0.014259
dtype: float64",",   -0.000031
dtype: float64",,"NH   -0.693455
HS   -0.693455
dtype: float64",",   -0.000031
dtype: float64",
444,5,671,@###### Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @###### #FallingInTheDraft,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.014313
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.011124
dtype: float64",",   -0.000031
dtype: float64",,"OL   -0.011219
dtype: float64",",   -0.000031
dtype: float64",
444,6,1460,@###### mannn Mexicans in Houston LOVE their high school freshman hoes,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    0.000008
dtype: float64",",   -0.000061
dtype: float64"," HS   -0.315372
 NH   -1.315372
dtype: float64","OL    0.000008
dtype: float64",",   -0.000061
dtype: float64"," HS   -0.315372
 NH   -1.315372
dtype: float64","OL    0.000008
dtype: float64",",   -0.000061
dtype: float64"," HS   -0.315372
 NH   -1.315372
dtype: float64"
